id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
52,XRP,XRP,xrp,1692,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,,4,,,,2025-08-29T21:09:00.000Z,2.7928241181052527,8232901382.952681,32.6526,-0.7405551,-5.40376787,-9.75144206,-9.68732987,22.48962214,26.92225773,166123501562.93878,4.45,279282411810.53,,2025-08-29T21:09:00.000Z,,,,,,2025-08-30 04:09:36.042000
1839,BNB,BNB,bnb,2694,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139187881.35,139187881.35,False,,5,,,,2025-08-29T21:08:00.000Z,855.8961022101441,2616174108.095215,-6.4978,-0.25747592,-1.72723131,-4.60716536,8.93205814,29.92814829,29.4659251,119130365122.35301,3.1922,119130365122.35,,2025-08-29T21:08:00.000Z,,,,,,2025-08-30 04:09:36.042000
5426,Solana,SOL,solana,987,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,540795592.6613195,608616188.7094171,True,,6,525236893.3,105749732305.3622,,2025-08-29T21:08:00.000Z,201.33721308293747,14048549813.339958,14.3155,-0.83426507,-5.69839959,0.2073738,14.31379557,28.81599403,27.57028615,108882277473.96553,2.9176,122537087271.91,,2025-08-29T21:08:00.000Z,,,,,,2025-08-30 04:09:36.042000
3408,USDC,USDC,usd-coin,31033,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",,71536328492.20554,71536328492.20554,False,,7,60901219650.23,60891619392.06638,,2025-08-29T21:08:00.000Z,0.9998423634498823,20607893859.891964,26.9593,-0.00902542,-0.0139083,-0.03270164,-0.01023109,-0.0211417,0.00105066,71525051752.17393,1.9146,71525051752.17,,2025-08-29T21:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-30 04:09:36.042000
1958,TRON,TRX,tron,1223,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94657714120.4264,94657712334.84111,True,,8,94667886298.43,31913321446.322918,,2025-08-29T21:09:00.000Z,0.33710820737794567,1249203380.7266045,43.4405,0.02478974,-1.81444569,-8.16383885,2.66836073,20.57432672,26.59454228,31909892321.631,0.8551,31909891719.7,,2025-08-29T21:09:00.000Z,,,,,,2025-08-30 04:09:36.042000
74,Dogecoin,DOGE,dogecoin,1285,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150723696383.70526,150723696383.70526,True,,9,,,,2025-08-29T21:09:00.000Z,0.21108828720920048,2597826059.97472,33.0862,-0.35683504,-4.67344001,-12.17576992,-3.1526481,26.83507602,8.08463453,31816006911.475906,0.8511,31816006911.48,,2025-08-29T21:09:00.000Z,,,,,,2025-08-30 04:09:36.042000
2010,Cardano,ADA,cardano,1575,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35731844808.46489,44994681861.70843,False,,10,37997904336.0,30996345738.53729,,2025-08-29T21:09:00.000Z,0.8157382961031014,1696706226.1279855,38.4935,-0.50938532,-3.68547632,-13.0956849,7.29338641,40.10635104,17.44608692,29147834200.6776,0.7797,36708223324.64,,2025-08-29T21:09:00.000Z,,,,,,2025-08-30 04:09:36.042000
1975,Chainlink,LINK,chainlink,2078,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,,11,,,,2025-08-29T21:08:00.000Z,23.21417784788625,1949941443.0086792,-24.2544,-0.61732895,-5.73331917,-14.62389472,32.22903773,71.45416408,63.93004232,15741533312.737402,0.4217,23214177847.89,,2025-08-29T21:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-30 04:09:36.042000
32196,Hyperliquid,HYPE,hyperliquid,139,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,14790192260.17483,,2025-08-29T21:09:00.000Z,44.29106736091407,331332759.51236457,3.7891,1.64709406,-3.35660247,-0.98841864,4.66178184,8.62985934,33.96359463,14790035514.087439,0.3957,44291067360.91,,2025-08-29T21:09:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-30 04:09:36.042000
29470,Ethena USDe,USDe,ethena-usde,203,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",,12297687792.503878,12297687792.503878,True,,13,,,,2025-08-29T21:09:00.000Z,1.000497887643844,272830794.92101884,50.0474,0.01138768,-0.01669541,-0.01644788,-0.05505033,0.0378522,-0.06959663,12303810659.303616,0.3291,12303810659.3,,2025-08-29T21:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-30 04:09:36.042000
20947,Sui,SUI,sui,759,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,14,3511924479.57,11370480756.238695,,2025-08-29T21:09:00.000Z,3.237678037322402,1507758183.8884313,53.7757,-0.30922861,-5.7701185,-13.79935209,-13.94989522,15.94591613,-1.33656692,11370480756.238691,0.3047,32376780373.22,,2025-08-29T21:09:00.000Z,,,,,,2025-08-30 04:09:36.042000
512,Stellar,XLM,stellar,747,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31367926989.340668,50001786889.0645,False,,15,31531408660.0,11268705978.91252,,2025-08-29T21:09:00.000Z,0.35738035367914706,435620583.4510266,57.2195,-0.40809457,-5.36757283,-16.03901062,-12.42224045,48.86399098,33.85725097,11210280841.63223,0.3003,17869663403.07,,2025-08-29T21:09:00.000Z,,,,,,2025-08-30 04:09:36.042000
